Datetime,TLSA,TLSA,TLSA,TLSA,TLSA
2025-01-21T14:40:00.000Z,0.7508999705314636,0.7508999705314636,0.7411999702453613,0.7411999702453613,24667
2025-01-21T14:45:00.000Z,0.7508999705314636,0.7508999705314636,0.7411999702453613,0.7411999702453613,1285
2025-01-21T14:50:00.000Z,0.7508999705314636,0.7508999705314636,0.7508999705314636,0.7508999705314636,1052
2025-01-21T14:55:00.000Z,0.7300000190734863,0.7409999966621399,0.7300000190734863,0.7398999929428101,5837
2025-01-21T15:00:00.000Z,0.7200999855995178,0.7250000238418579,0.7200000286102295,0.7210000157356262,8603
2025-01-21T15:05:00.000Z,0.7200000286102295,0.7300000190734863,0.7200000286102295,0.7300000190734863,7076
2025-01-21T15:10:00.000Z,0.7310000061988831,0.7310000061988831,0.7310000061988831,0.7310000061988831,2100
2025-01-21T15:15:00.000Z,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,1230
2025-01-21T15:20:00.000Z,0.7250999808311462,0.7264999747276306,0.7250999808311462,0.7264999747276306,5235
2025-01-21T15:25:00.000Z,0.7111999988555908,0.7225000262260437,0.7111999988555908,0.7200000286102295,18704
2025-01-21T15:30:00.000Z,0.7384999990463257,0.7384999990463257,0.7110999822616577,0.7110999822616577,2856
2025-01-21T15:45:00.000Z,0.7398999929428101,0.7398999929428101,0.7390000224113464,0.7390000224113464,3544
2025-01-21T15:55:00.000Z,0.7170000076293945,0.7398999929428101,0.7170000076293945,0.7398999929428101,385
2025-01-21T16:05:00.000Z,0.7200000286102295,0.7254999876022339,0.7200000286102295,0.7254999876022339,9190
2025-01-21T16:10:00.000Z,0.710099995136261,0.7106000185012817,0.710099995136261,0.7106000185012817,8067
2025-01-21T16:15:00.000Z,0.7300000190734863,0.7300000190734863,0.7127000093460083,0.7127000093460083,2100
2025-01-21T16:20:00.000Z,0.7110999822616577,0.7110999822616577,0.7110999822616577,0.7110999822616577,733
2025-01-21T16:30:00.000Z,0.7200000286102295,0.7299000024795532,0.7200000286102295,0.7299000024795532,1933
2025-01-21T16:45:00.000Z,0.7200999855995178,0.7299000024795532,0.710099995136261,0.710099995136261,600
2025-01-21T17:05:00.000Z,0.7200000286102295,0.7250000238418579,0.7200000286102295,0.7250000238418579,6452
2025-01-21T17:15:00.000Z,0.7240999937057495,0.7240999937057495,0.7240999937057495,0.7240999937057495,125
2025-01-21T17:30:00.000Z,0.710099995136261,0.710099995136261,0.710099995136261,0.710099995136261,505
2025-01-21T17:40:00.000Z,0.7175999879837036,0.7175999879837036,0.7175999879837036,0.7175999879837036,409
2025-01-21T17:45:00.000Z,0.7250000238418579,0.7250999808311462,0.7250000238418579,0.7250999808311462,336
2025-01-21T17:50:00.000Z,0.7106000185012817,0.7106000185012817,0.7106000185012817,0.7106000185012817,1130
2025-01-21T17:55:00.000Z,0.7164999842643738,0.7164999842643738,0.7164999842643738,0.7164999842643738,2400
2025-01-21T18:05:00.000Z,0.7251999974250793,0.7251999974250793,0.7251999974250793,0.7251999974250793,0
2025-01-21T18:10:00.000Z,0.7099999785423279,0.7207000255584717,0.7099999785423279,0.7110999822616577,25056
2025-01-21T18:20:00.000Z,0.710099995136261,0.710099995136261,0.710099995136261,0.710099995136261,0
2025-01-21T18:30:00.000Z,0.7398999929428101,0.7398999929428101,0.7200000286102295,0.7200000286102295,2418
2025-01-21T19:05:00.000Z,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7250000238418579,1707
2025-01-21T19:35:00.000Z,0.7398999929428101,0.7398999929428101,0.7398999929428101,0.7398999929428101,420
2025-01-21T19:40:00.000Z,0.739799976348877,0.739799976348877,0.7099999785423279,0.7099999785423279,1800
2025-01-21T19:45:00.000Z,0.7159000039100647,0.7250000238418579,0.7159000039100647,0.7250000238418579,412
2025-01-21T19:55:00.000Z,0.7200999855995178,0.7200999855995178,0.7200999855995178,0.7200999855995178,1296
2025-01-21T20:05:00.000Z,0.7398999929428101,0.7398999929428101,0.7398999929428101,0.7398999929428101,0
2025-01-21T20:15:00.000Z,0.7258999943733215,0.7258999943733215,0.7258999943733215,0.7258999943733215,2284
2025-01-21T20:20:00.000Z,0.739799976348877,0.739799976348877,0.739799976348877,0.739799976348877,2000
2025-01-21T20:25:00.000Z,0.7275000214576721,0.7275000214576721,0.7275000214576721,0.7275000214576721,0
2025-01-21T20:30:00.000Z,0.7149999737739563,0.7149999737739563,0.7149999737739563,0.7149999737739563,2469
2025-01-21T20:50:00.000Z,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7250000238418579,6000
2025-01-22T14:30:00.000Z,0.7099999785423279,0.7409999966621399,0.7099999785423279,0.7102000117301941,54257
2025-01-22T14:35:00.000Z,0.7254999876022339,0.7254999876022339,0.7254999876022339,0.7254999876022339,0
2025-01-22T14:40:00.000Z,0.7181000113487244,0.7181000113487244,0.7181000113487244,0.7181000113487244,400
2025-01-22T14:50:00.000Z,0.7254999876022339,0.7254999876022339,0.7254999876022339,0.7254999876022339,317
2025-01-22T14:55:00.000Z,0.7251999974250793,0.7251999974250793,0.710099995136261,0.710099995136261,4979
2025-01-22T15:00:00.000Z,0.7200000286102295,0.7400000095367432,0.7200000286102295,0.7400000095367432,887
2025-01-22T15:05:00.000Z,0.7102000117301941,0.7102000117301941,0.7102000117301941,0.7102000117301941,200
2025-01-22T15:10:00.000Z,0.7138000130653381,0.7250000238418579,0.7138000130653381,0.7250000238418579,6045
2025-01-22T15:15:00.000Z,0.7400000095367432,0.7400000095367432,0.710099995136261,0.7175999879837036,3897
2025-01-22T15:20:00.000Z,0.7330999970436096,0.7330999970436096,0.7330999970436096,0.7330999970436096,1750
2025-01-22T15:25:00.000Z,0.7103999853134155,0.7397000193595886,0.7103999853134155,0.7397000193595886,0
2025-01-22T15:30:00.000Z,0.7400000095367432,0.7400000095367432,0.710099995136261,0.710099995136261,2851
2025-01-22T15:40:00.000Z,0.7250999808311462,0.7398999929428101,0.7250999808311462,0.7398999929428101,428
2025-01-22T15:55:00.000Z,0.7102000117301941,0.7300000190734863,0.7102000117301941,0.7300000190734863,11402
2025-01-22T16:00:00.000Z,0.7009999752044678,0.7400000095367432,0.7009999752044678,0.7400000095367432,39734
2025-01-22T16:05:00.000Z,0.6956999897956848,0.7067999839782715,0.6906999945640564,0.7059999704360962,22589
2025-01-22T16:10:00.000Z,0.7006000280380249,0.7006000280380249,0.6937999725341797,0.6937999725341797,0
2025-01-22T16:15:00.000Z,0.7149999737739563,0.7300000190734863,0.7149999737739563,0.7149999737739563,22140
2025-01-22T16:30:00.000Z,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,1047
2025-01-22T16:35:00.000Z,0.7299000024795532,0.7299000024795532,0.7299000024795532,0.7299000024795532,300
2025-01-22T16:45:00.000Z,0.7106000185012817,0.7106000185012817,0.7106000185012817,0.7106000185012817,2515
2025-01-22T17:10:00.000Z,0.71670001745224,0.71670001745224,0.699999988079071,0.699999988079071,9144
2025-01-22T17:30:00.000Z,0.7149999737739563,0.7299000024795532,0.7143999934196472,0.7299000024795532,2880
2025-01-22T17:35:00.000Z,0.7296000123023987,0.7297000288963318,0.7192999720573425,0.7297000288963318,9830
2025-01-22T17:45:00.000Z,0.7294999957084656,0.7294999957084656,0.7002000212669373,0.7002000212669373,2073
2025-01-22T17:50:00.000Z,0.7149999737739563,0.7294999957084656,0.7148000001907349,0.7148000001907349,2781
2025-01-22T17:55:00.000Z,0.7299000024795532,0.7299000024795532,0.7299000024795532,0.7299000024795532,6704
2025-01-22T18:00:00.000Z,0.7357000112533569,0.7357000112533569,0.7300000190734863,0.7300000190734863,10176
2025-01-22T18:05:00.000Z,0.7300000190734863,0.7300000190734863,0.7069000005722046,0.7069000005722046,2341
2025-01-22T18:10:00.000Z,0.7254999876022339,0.7398999929428101,0.7110000252723694,0.7300000190734863,5898
2025-01-22T18:20:00.000Z,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,1014
2025-01-22T18:25:00.000Z,0.7319999933242798,0.7319999933242798,0.7254999876022339,0.7254999876022339,5521
2025-01-22T18:30:00.000Z,0.7254999876022339,0.7400000095367432,0.7254999876022339,0.7400000095367432,1970
2025-01-22T18:35:00.000Z,0.739799976348877,0.7400000095367432,0.7121000289916992,0.7121000289916992,88436
2025-01-22T18:40:00.000Z,0.7429999709129333,0.7429999709129333,0.7429999709129333,0.7429999709129333,170
2025-01-22T18:45:00.000Z,0.7450000047683716,0.7549999952316284,0.7450000047683716,0.75,2421
2025-01-22T18:50:00.000Z,0.7409999966621399,0.7548999786376953,0.7409999966621399,0.7548999786376953,902
2025-01-22T18:55:00.000Z,0.7599999904632568,0.7599999904632568,0.7425000071525574,0.75,15538
2025-01-22T19:00:00.000Z,0.7598999738693237,0.7598999738693237,0.7519999742507935,0.7519999742507935,12263
2025-01-22T19:05:00.000Z,0.7548999786376953,0.7548999786376953,0.7548999786376953,0.7548999786376953,2220
2025-01-22T19:10:00.000Z,0.7409999966621399,0.7498000264167786,0.7409999966621399,0.7498000264167786,1203
2025-01-22T19:15:00.000Z,0.7498000264167786,0.7498000264167786,0.7498000264167786,0.7498000264167786,400
2025-01-22T19:20:00.000Z,0.7498999834060669,0.7498999834060669,0.7498999834060669,0.7498999834060669,1861
2025-01-22T19:25:00.000Z,0.7450000047683716,0.7450000047683716,0.7450000047683716,0.7450000047683716,1229
2025-01-22T19:30:00.000Z,0.7498999834060669,0.7498999834060669,0.7498999834060669,0.7498999834060669,200
2025-01-22T19:35:00.000Z,0.7450000047683716,0.75,0.7400000095367432,0.7400000095367432,8429
2025-01-22T19:40:00.000Z,0.7592999935150146,0.7594000101089478,0.75,0.75,7078
2025-01-22T19:45:00.000Z,0.7592999935150146,0.7594000101089478,0.75,0.75,6215
2025-01-22T19:50:00.000Z,0.75,0.75,0.75,0.75,10308
2025-01-22T19:55:00.000Z,0.7592999935150146,0.7592999935150146,0.7592999935150146,0.7592999935150146,0
2025-01-22T20:00:00.000Z,0.75,0.75,0.75,0.75,7581
2025-01-22T20:05:00.000Z,0.7497000098228455,0.7498000264167786,0.7495999932289124,0.7498000264167786,2637
2025-01-22T20:15:00.000Z,0.7559000253677368,0.7559000253677368,0.7400000095367432,0.7497000098228455,16095
2025-01-22T20:20:00.000Z,0.7950000166893005,0.800000011920929,0.7559999823570251,0.7559999823570251,119285
2025-01-22T20:25:00.000Z,0.8730999827384949,0.8999999761581421,0.800000011920929,0.800000011920929,674440
2025-01-22T20:30:00.000Z,0.8395000100135803,0.8888000249862671,0.7699999809265137,0.873199999332428,227453
2025-01-22T20:35:00.000Z,0.8004999756813049,0.8499000072479248,0.8004999756813049,0.8248000144958496,106690
2025-01-22T20:40:00.000Z,0.8119999766349792,0.8299999833106995,0.8040000200271606,0.8299999833106995,52241
2025-01-22T20:45:00.000Z,0.8098999857902527,0.8199999928474426,0.8040000200271606,0.8041999936103821,36848
2025-01-22T20:50:00.000Z,0.8097000122070312,0.8098000288009644,0.7900000214576721,0.800000011920929,37516
2025-01-22T20:55:00.000Z,0.786300003528595,0.8098999857902527,0.786300003528595,0.8001000285148621,90167
2025-01-23T14:30:00.000Z,0.7706000208854675,0.807699978351593,0.7706000208854675,0.7998999953269958,5102608
2025-01-23T14:35:00.000Z,0.75,0.7800999879837036,0.7099999785423279,0.7706000208854675,233911
2025-01-23T14:40:00.000Z,0.7461000084877014,0.7570000290870667,0.7461000084877014,0.7570000290870667,40886
2025-01-23T14:45:00.000Z,0.7182000279426575,0.7462000250816345,0.7178000211715698,0.7461000084877014,67936
2025-01-23T14:50:00.000Z,0.7224000096321106,0.7300000190734863,0.710099995136261,0.718500018119812,89380
2025-01-23T14:55:00.000Z,0.7111999988555908,0.7224000096321106,0.7110999822616577,0.7224000096321106,69066
2025-01-23T15:00:00.000Z,0.7379999756813049,0.7400000095367432,0.7099999785423279,0.7102000117301941,90184
2025-01-23T15:05:00.000Z,0.7247999906539917,0.7378000020980835,0.7213000059127808,0.7378000020980835,10480
2025-01-23T15:10:00.000Z,0.710099995136261,0.7297000288963318,0.710099995136261,0.7213000059127808,40640
2025-01-23T15:15:00.000Z,0.7106999754905701,0.7179999947547913,0.7102000117301941,0.7102000117301941,54473
2025-01-23T15:20:00.000Z,0.6970000267028809,0.7106999754905701,0.6899999976158142,0.7099999785423279,132034
2025-01-23T15:25:00.000Z,0.7171000242233276,0.7171000242233276,0.6970000267028809,0.7099000215530396,23140
2025-01-23T15:30:00.000Z,0.7135000228881836,0.7171000242233276,0.7067000269889832,0.7171000242233276,3558
2025-01-23T15:35:00.000Z,0.717199981212616,0.7200000286102295,0.699999988079071,0.699999988079071,36709
2025-01-23T15:40:00.000Z,0.7110000252723694,0.7193999886512756,0.7099999785423279,0.7148000001907349,12442
2025-01-23T15:45:00.000Z,0.7199000120162964,0.7199000120162964,0.7041000127792358,0.7095000147819519,24831
2025-01-23T15:50:00.000Z,0.7121999859809875,0.7249000072479248,0.7121999859809875,0.7199000120162964,9207
2025-01-23T15:55:00.000Z,0.7164000272750854,0.7164999842643738,0.7121999859809875,0.7121999859809875,8801
2025-01-23T16:00:00.000Z,0.7141000032424927,0.7177000045776367,0.7129999995231628,0.7164999842643738,18198
2025-01-23T16:05:00.000Z,0.715399980545044,0.7239999771118164,0.7153000235557556,0.7200000286102295,8241
2025-01-23T16:10:00.000Z,0.7203999757766724,0.7297999858856201,0.7152000069618225,0.715399980545044,30871
2025-01-23T16:15:00.000Z,0.7319999933242798,0.7325000166893005,0.7181000113487244,0.7181000113487244,8648
2025-01-23T16:20:00.000Z,0.7319999933242798,0.7319999933242798,0.7120000123977661,0.7267000079154968,10592
2025-01-23T16:25:00.000Z,0.7135000228881836,0.7222999930381775,0.7129999995231628,0.7222999930381775,6023
2025-01-23T16:30:00.000Z,0.7161999940872192,0.7300000190734863,0.7135000228881836,0.7135000228881836,7551
2025-01-23T16:35:00.000Z,0.7229999899864197,0.7299000024795532,0.7161999940872192,0.7161999940872192,5473
2025-01-23T16:40:00.000Z,0.7157999873161316,0.7224000096321106,0.7150999903678894,0.7224000096321106,6218
2025-01-23T16:45:00.000Z,0.7210999727249146,0.7226999998092651,0.7157999873161316,0.7192999720573425,3174
2025-01-23T16:50:00.000Z,0.7391999959945679,0.7391999959945679,0.7200000286102295,0.7200000286102295,16049
2025-01-23T16:55:00.000Z,0.7462999820709229,0.7480000257492065,0.7373999953269958,0.7373999953269958,24060
2025-01-23T17:00:00.000Z,0.7379000186920166,0.7465000152587891,0.7379000186920166,0.7462999820709229,6714
2025-01-23T17:05:00.000Z,0.7400000095367432,0.7480000257492065,0.7300000190734863,0.7462999820709229,10550
2025-01-23T17:10:00.000Z,0.7462999820709229,0.7477999925613403,0.7271999716758728,0.7477999925613403,3859
2025-01-23T17:15:00.000Z,0.739799976348877,0.7475000023841858,0.7301999926567078,0.7473999857902527,4485
2025-01-23T17:20:00.000Z,0.7350000143051147,0.7473000288009644,0.7303000092506409,0.7400000095367432,9770
2025-01-23T17:25:00.000Z,0.7400000095367432,0.7475000023841858,0.7350000143051147,0.7475000023841858,6482
2025-01-23T17:30:00.000Z,0.7390999794006348,0.739799976348877,0.715499997138977,0.7271000146865845,17870
2025-01-23T17:35:00.000Z,0.7348999977111816,0.7394999861717224,0.7156000137329102,0.7383999824523926,24358
2025-01-23T17:40:00.000Z,0.739799976348877,0.7400000095367432,0.7156000137329102,0.7347999811172485,15618
2025-01-23T17:45:00.000Z,0.7300999760627747,0.7300999760627747,0.7300999760627747,0.7300999760627747,1973
2025-01-23T17:50:00.000Z,0.7278000116348267,0.7400000095367432,0.7200999855995178,0.7250999808311462,32440
2025-01-23T17:55:00.000Z,0.7343999743461609,0.7343999743461609,0.7285000085830688,0.7300000190734863,5774
2025-01-23T18:00:00.000Z,0.7699000239372253,0.7699999809265137,0.7343999743461609,0.7343999743461609,60115
2025-01-23T18:05:00.000Z,0.7799999713897705,0.789900004863739,0.7651000022888184,0.7651000022888184,49023
2025-01-23T18:10:00.000Z,0.789900004863739,0.789900004863739,0.7799999713897705,0.789900004863739,83511
2025-01-23T18:15:00.000Z,0.7839999794960022,0.7888000011444092,0.7799999713897705,0.7825999855995178,36862
2025-01-23T18:20:00.000Z,0.7947999835014343,0.7947999835014343,0.7825999855995178,0.7825999855995178,95123
2025-01-23T18:25:00.000Z,0.7932000160217285,0.7949000000953674,0.7897999882698059,0.7940999865531921,18138
2025-01-23T18:30:00.000Z,0.7968999743461609,0.7968999743461609,0.7919999957084656,0.7930999994277954,22949
2025-01-23T18:35:00.000Z,0.7962999939918518,0.7997999787330627,0.7925999760627747,0.7968000173568726,31910
2025-01-23T18:40:00.000Z,0.7825000286102295,0.7961999773979187,0.7799999713897705,0.7961999773979187,64438
2025-01-23T18:45:00.000Z,0.7850000262260437,0.7900000214576721,0.7825000286102295,0.7856000065803528,38109
2025-01-23T18:50:00.000Z,0.7882999777793884,0.7900000214576721,0.7857000231742859,0.7857000231742859,10820
2025-01-23T18:55:00.000Z,0.7893999814987183,0.789900004863739,0.7893999814987183,0.7894999980926514,6653
2025-01-23T19:00:00.000Z,0.7897999882698059,0.789900004863739,0.7856000065803528,0.7897999882698059,14535
2025-01-23T19:05:00.000Z,0.7850000262260437,0.7897999882698059,0.7825000286102295,0.7897999882698059,17492
2025-01-23T19:10:00.000Z,0.7843999862670898,0.7871000170707703,0.7843999862670898,0.7851999998092651,52638
2025-01-23T19:15:00.000Z,0.7810999751091003,0.7888000011444092,0.7800999879837036,0.7800999879837036,17714
2025-01-23T19:20:00.000Z,0.7824000120162964,0.7824000120162964,0.781000018119812,0.7811999917030334,36823
2025-01-23T19:25:00.000Z,0.7840999960899353,0.7879999876022339,0.7840999960899353,0.7853000164031982,9899
2025-01-23T19:30:00.000Z,0.7874000072479248,0.7878999710083008,0.7840999960899353,0.7840999960899353,6008
2025-01-23T19:35:00.000Z,0.7888000011444092,0.7888000011444092,0.7799999713897705,0.7870000004768372,15919
2025-01-23T19:40:00.000Z,0.7865999937057495,0.7900000214576721,0.7850000262260437,0.7888000011444092,22102
2025-01-23T19:45:00.000Z,0.7851999998092651,0.7885000109672546,0.785099983215332,0.7865999937057495,8790
2025-01-23T19:50:00.000Z,0.7875000238418579,0.7882999777793884,0.7850000262260437,0.7882000207901001,9669
2025-01-23T19:55:00.000Z,0.7864999771118164,0.7900000214576721,0.7856000065803528,0.7879999876022339,16568
2025-01-23T20:00:00.000Z,0.7903000116348267,0.8999999761581421,0.7865999937057495,0.7865999937057495,741077
2025-01-23T20:05:00.000Z,0.8198999762535095,0.8295000195503235,0.7849000096321106,0.7903000116348267,112026
2025-01-23T20:10:00.000Z,0.8059999942779541,0.8393999934196472,0.8059999942779541,0.8201000094413757,56581
2025-01-23T20:15:00.000Z,0.8223999738693237,0.8233000040054321,0.805899977684021,0.8120999932289124,34099
2025-01-23T20:20:00.000Z,0.9052000045776367,0.9100000262260437,0.8288999795913696,0.8299999833106995,598434
2025-01-23T20:25:00.000Z,0.875,0.9100000262260437,0.8690999746322632,0.8996999859809875,300650
2025-01-23T20:30:00.000Z,0.9097999930381775,0.9099000096321106,0.8485999703407288,0.875,306774
2025-01-23T20:35:00.000Z,0.9114999771118164,0.9483000040054321,0.9000999927520752,0.9099000096321106,874804
2025-01-23T20:40:00.000Z,0.8709999918937683,0.9294000267982483,0.8709999918937683,0.9114999771118164,366968
2025-01-23T20:45:00.000Z,0.8568999767303467,0.8799999952316284,0.8436999917030334,0.8708999752998352,163648
2025-01-23T20:50:00.000Z,0.8669000267982483,0.8765000104904175,0.8550000190734863,0.8715999722480774,147530
2025-01-23T20:55:00.000Z,0.8977000117301941,0.9049999713897705,0.8597000241279602,0.8672999739646912,145660
2025-01-24T14:30:00.000Z,0.8240000009536743,0.8730000257492065,0.8199999928474426,0.8600000143051147,355861
2025-01-24T14:35:00.000Z,0.8499000072479248,0.8499000072479248,0.8240000009536743,0.830299973487854,93807
2025-01-24T14:40:00.000Z,0.8098000288009644,0.8300999999046326,0.800000011920929,0.8299999833106995,70235
2025-01-24T14:45:00.000Z,0.8030999898910522,0.8166000247001648,0.800000011920929,0.8001000285148621,46368
2025-01-24T14:50:00.000Z,0.8277000188827515,0.8299999833106995,0.8001000285148621,0.8158000111579895,23530
2025-01-24T14:55:00.000Z,0.7939000129699707,0.8277000188827515,0.7815999984741211,0.8277000188827515,20812
2025-01-24T15:00:00.000Z,0.8001000285148621,0.824999988079071,0.7876999974250793,0.800000011920929,32896
2025-01-24T15:05:00.000Z,0.8008999824523926,0.8126000165939331,0.8001000285148621,0.8126000165939331,11171
2025-01-24T15:10:00.000Z,0.800000011920929,0.8039000034332275,0.800000011920929,0.8001000285148621,16010
2025-01-24T15:15:00.000Z,0.8209999799728394,0.8209999799728394,0.800000011920929,0.800000011920929,14469
2025-01-24T15:20:00.000Z,0.7811999917030334,0.8209999799728394,0.7811999917030334,0.8209999799728394,36882
2025-01-24T15:25:00.000Z,0.7799999713897705,0.796999990940094,0.7799999713897705,0.796999990940094,34999
2025-01-24T15:30:00.000Z,0.7900000214576721,0.796999990940094,0.7799999713897705,0.7799999713897705,4171
2025-01-24T15:35:00.000Z,0.7799999713897705,0.7885000109672546,0.7799999713897705,0.7885000109672546,12915
2025-01-24T15:40:00.000Z,0.7850000262260437,0.79339998960495,0.7799999713897705,0.7799999713897705,6073
2025-01-24T15:45:00.000Z,0.7806000113487244,0.7925000190734863,0.7799999713897705,0.7850000262260437,24642
2025-01-24T15:50:00.000Z,0.7850000262260437,0.7925000190734863,0.7825000286102295,0.7825000286102295,7274
2025-01-24T15:55:00.000Z,0.7865999937057495,0.7870000004768372,0.7804999947547913,0.7827000021934509,18648
2025-01-24T16:00:00.000Z,0.7807999849319458,0.796999990940094,0.7806000113487244,0.796999990940094,8353
2025-01-24T16:05:00.000Z,0.7900000214576721,0.7907999753952026,0.781000018119812,0.7864000201225281,18024
2025-01-24T16:10:00.000Z,0.7810999751091003,0.7810999751091003,0.7810999751091003,0.7810999751091003,6020
2025-01-24T16:15:00.000Z,0.7810999751091003,0.7870000004768372,0.781000018119812,0.7850000262260437,16127
2025-01-24T16:20:00.000Z,0.7854999899864197,0.789900004863739,0.7854999899864197,0.7889000177383423,15793
2025-01-24T16:25:00.000Z,0.7810999751091003,0.7853999733924866,0.7810999751091003,0.7811999917030334,5727
2025-01-24T16:30:00.000Z,0.79339998960495,0.79339998960495,0.7810999751091003,0.7853999733924866,33315
2025-01-24T16:35:00.000Z,0.7968000173568726,0.7968000173568726,0.79339998960495,0.79339998960495,826
2025-01-24T16:40:00.000Z,0.800000011920929,0.8098999857902527,0.7900000214576721,0.7900000214576721,6576
2025-01-24T16:45:00.000Z,0.7829999923706055,0.800000011920929,0.7829999923706055,0.800000011920929,19730
2025-01-24T16:50:00.000Z,0.796500027179718,0.8100000023841858,0.796500027179718,0.8100000023841858,10820
2025-01-24T16:55:00.000Z,0.7921000123023987,0.800000011920929,0.7839999794960022,0.7839999794960022,0
2025-01-24T17:00:00.000Z,0.8100000023841858,0.8100000023841858,0.789900004863739,0.8100000023841858,1641
2025-01-24T17:05:00.000Z,0.7901999950408936,0.7975000143051147,0.7815999984741211,0.7975000143051147,26408
2025-01-24T17:15:00.000Z,0.7950000166893005,0.7986000180244446,0.7900000214576721,0.7986000180244446,2570
2025-01-24T17:20:00.000Z,0.7949000000953674,0.7998999953269958,0.7900000214576721,0.7998999953269958,8791
2025-01-24T17:25:00.000Z,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,105
2025-01-24T17:30:00.000Z,0.7998999953269958,0.7998999953269958,0.7949000000953674,0.7996000051498413,7670
2025-01-24T17:35:00.000Z,0.7996000051498413,0.7996000051498413,0.7900000214576721,0.7914000153541565,5578
2025-01-24T17:40:00.000Z,0.7950000166893005,0.8058000206947327,0.7950000166893005,0.7996000051498413,44207
2025-01-24T17:45:00.000Z,0.7925000190734863,0.7925000190734863,0.7925000190734863,0.7925000190734863,1646
2025-01-24T17:50:00.000Z,0.7900000214576721,0.7950000166893005,0.7900000214576721,0.7950000166893005,802
2025-01-24T17:55:00.000Z,0.7949000000953674,0.7949000000953674,0.7925000190734863,0.7925000190734863,7042
2025-01-24T18:05:00.000Z,0.7924000024795532,0.7932000160217285,0.7900000214576721,0.7926999926567078,4515
2025-01-24T18:10:00.000Z,0.7924000024795532,0.7924000024795532,0.7924000024795532,0.7924000024795532,1000
2025-01-24T18:15:00.000Z,0.7924000024795532,0.7924000024795532,0.7924000024795532,0.7924000024795532,760
2025-01-24T18:20:00.000Z,0.7900000214576721,0.7924000024795532,0.7900000214576721,0.7924000024795532,5889
2025-01-24T18:25:00.000Z,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,9954
2025-01-24T18:30:00.000Z,0.7900999784469604,0.7950000166893005,0.7900999784469604,0.7949000000953674,2752
2025-01-24T18:35:00.000Z,0.7949000000953674,0.7949000000953674,0.7900000214576721,0.7900000214576721,5646
2025-01-24T18:40:00.000Z,0.7949000000953674,0.7950000166893005,0.7900000214576721,0.7949000000953674,18839
2025-01-24T18:45:00.000Z,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,745
2025-01-24T18:50:00.000Z,0.7836999893188477,0.7878000140190125,0.7836999893188477,0.7878000140190125,2340
2025-01-24T18:55:00.000Z,0.7997999787330627,0.7997999787330627,0.7890999913215637,0.7890999913215637,750
2025-01-24T19:00:00.000Z,0.7936000227928162,0.7936000227928162,0.7900999784469604,0.7900999784469604,806
2025-01-24T19:05:00.000Z,0.7944999933242798,0.7944999933242798,0.7944999933242798,0.7944999933242798,8919
2025-01-24T19:10:00.000Z,0.7940000295639038,0.7940000295639038,0.7900000214576721,0.7900000214576721,1238
2025-01-24T19:15:00.000Z,0.7810999751091003,0.7932000160217285,0.7810999751091003,0.7836999893188477,17624
2025-01-24T19:20:00.000Z,0.7932999730110168,0.7932999730110168,0.7810999751091003,0.7810999751091003,873
2025-01-24T19:30:00.000Z,0.7872999906539917,0.7872999906539917,0.786899983882904,0.786899983882904,2600
2025-01-24T19:35:00.000Z,0.7810999751091003,0.7810999751091003,0.7810999751091003,0.7810999751091003,460
2025-01-24T19:40:00.000Z,0.786899983882904,0.786899983882904,0.7811999917030334,0.7811999917030334,2297
2025-01-24T19:50:00.000Z,0.7810999751091003,0.7930999994277954,0.7810999751091003,0.7900999784469604,3438
2025-01-24T19:55:00.000Z,0.7932000160217285,0.7932000160217285,0.7932000160217285,0.7932000160217285,0
2025-01-24T20:00:00.000Z,0.7900000214576721,0.7932000160217285,0.7900000214576721,0.7932000160217285,1159
2025-01-24T20:05:00.000Z,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,620
2025-01-24T20:10:00.000Z,0.7811999917030334,0.7811999917030334,0.7811999917030334,0.7811999917030334,582
2025-01-24T20:15:00.000Z,0.791100025177002,0.7986999750137329,0.7810999751091003,0.7810999751091003,24646
2025-01-24T20:25:00.000Z,0.7936000227928162,0.7936000227928162,0.7876999974250793,0.7876999974250793,750
2025-01-24T20:30:00.000Z,0.7875999808311462,0.7875999808311462,0.7875999808311462,0.7875999808311462,5531
2025-01-24T20:35:00.000Z,0.7876999974250793,0.7982000112533569,0.7876999974250793,0.7950000166893005,21869
2025-01-24T20:40:00.000Z,0.7875999808311462,0.800000011920929,0.7875999808311462,0.792900025844574,14418
2025-01-24T20:45:00.000Z,0.791700005531311,0.7961000204086304,0.7889000177383423,0.7889000177383423,661
2025-01-24T20:50:00.000Z,0.7937999963760376,0.7968999743461609,0.7910000085830688,0.7960000038146973,6103
2025-01-24T20:55:00.000Z,0.7932000160217285,0.7932000160217285,0.7875999808311462,0.7910000085830688,5887
